time_s,sedov_xi,sample_radius_cm,frame_x1_cm,frame_x2_cm,frame_x3_cm,frame_v1_cm_s,frame_v2_cm_s,frame_v3_cm_s,shock_radius_cm,shock_speed_cm_s,rho_g_cm3,pressure_dyn_cm2,vx_cm_s,vy_cm_s,vz_cm_s,mass_flux_g_cm2_s,momentum_flux_dyn_cm2,sample_is_shocked,inner_x1_shocked_fraction
176006183953033.25,0.1545009158164956,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.985330217349526e+20,1346365.2239499614,2.5621208272298314e-28,3.4718263705554526e-13,124808.98737481855,0.0,0.0,3.197757059784877e-23,3.471866281437503e-13,1.0,1.0
176623749510763.22,0.15428680690451424,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.993636258328643e+20,1343567.4842357563,2.5461816612726345e-28,3.4574123152074837e-13,124377.03112987499,0.0,0.0,3.166865157464233e-23,3.457451703736111e-13,1.0,1.0
177241315068493.12,0.15407373290760185,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.001925069208347e+20,1340785.1941888195,2.5303962116786956e-28,3.443107594939379e-13,123948.05453004768,0.0,0.0,3.13637687627777e-23,3.443146469720588e-13,1.0,1.0
177858880626223.1,0.15386168527978983,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.010196744972958e+20,1338018.2156472935,2.514762473474781e-28,3.4289110075705514e-13,123522.02685068978,0.0,0.0,3.10628557771659e-23,3.428949377039605e-13,1.0,1.0
178476446183953.03,0.1536506555747405,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.018451379758836e+20,1335266.4121542093,2.499278474608308e-28,3.4148213682104163e-13,123098.91778813304,0.0,0.0,3.076584754754586e-23,3.4148592406357956e-13,1.0,1.0
179094011741682.97,0.15344063544424907,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.026689066864821e+20,1332529.6489306928,2.4839422752964097e-28,3.4008375089515315e-13,122678.69745250167,0.0,0.0,3.0472680288056686e-23,3.4008748924387877e-13,1.0,1.0
179711577299412.9,0.1532316166367732,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.034909898762522e+20,1329807.7928496865,2.468751967390058e-28,3.3869582785692404e-13,122261.3363606738,0.0,0.0,3.018329146761511e-23,3.386995181064746e-13,1.0,1.0
180329142857142.84,0.15302359099598956,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.043113967106433e+20,1327100.7124101687,2.4537056737528147e-28,3.373182542227642e-13,121846.80542938574,0.0,0.0,2.9897619781073904e-23,3.3732189715222446e-13,1.0,1.0
180946708414872.78,0.15281655045937645,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.0513013627439e+20,1324408.277711865,2.438801547653815e-28,3.359509181191701e-13,121435.07596847616,0.0,0.0,2.9615605121137826e-23,3.3595451449242786e-13,1.0,1.0
181564273972602.75,0.15261048705682273,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.059472175724927e+20,1321730.3604304295,2.4240377721746924e-28,3.345937092545347e-13,121026.11967426656,0.0,0.0,2.9337188551015684e-23,3.345972598206272e-13,1.0,1.0
182181839530332.66,0.1524053929092616,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.067626495311838e+20,1319066.833793101,2.409412559629936e-28,3.3324651889155187e-13,120619.90862307565,0.0,0.0,2.906231227778537e-23,3.332500243850032e-13,1.0,1.0
182799405088062.62,0.15220126022732908,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.075764409988779e+20,1316417.572554808,2.3949241510005265e-28,3.319092398201784e-13,120216.41526486287,0.0,0.0,2.879091962645284e-23,3.319127009613281e-13,1.0,1.0
183416970645792.56,0.15199808131004705,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.08388600747108e+20,1313782.4529747271,2.3805708153802625e-28,3.305817663311743e-13,119815.61241700033,0.0,0.0,2.85229550146824e-23,3.305851838264973e-13,1.0,1.0
184034536203522.5,0.1517958485435294,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.09199137471448e+20,1311161.3527932726,2.3663508494347284e-28,3.292639941901676e-13,119417.47325816784,0.0,0.0,2.8258363928181444e-23,3.292673687325863e-13,1.0,1.0
184652101761252.44,0.1515945543997118,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.1000805979242e+20,1308554.1512095155,2.352262576872287e-28,3.2795582061226927e-13,119021.97132236992,0.0,0.0,2.7997092896717734e-23,3.279591528814571e-13,1.0,1.0
185269667318982.4,0.15139419143510394,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.10815376256388e+20,1305960.7288590195,2.3383043479270464e-28,3.2665714423719283e-13,118629.08049307081,0.0,0.0,2.77390894707535e-23,3.266604348998705e-13,1.0,1.0
185887232876712.3,0.15119475228956394,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.116210953364389e+20,1303380.9677920875,2.3244745388533164e-28,3.2536786510489473e-13,118238.77499744615,0.0,0.0,2.748430219867697e-23,3.253711148151184e-13,1.0,1.0
186504798434442.28,0.15099622968509446,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.124252254332492e+20,1300814.7514524038,2.3107715514313376e-28,3.2408788463169683e-13,117851.02940074628,0.0,0.0,2.7232680604614266e-23,3.2409109403113944e-13,1.0,1.0
187122363992172.2,0.15079861642466033,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.132277748759388e+20,1298261.9646560731,2.2971938124839807e-28,3.228171055869058e-13,117465.8186007719,0.0,0.0,2.698417516680589e-23,3.2282027530513103e-13,1.0,1.0
187739929549902.16,0.15060190539102655,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.140287519229131e+20,1295722.4935710356,2.2837397734041616e-28,3.2155543206989187e-13,117083.11782245593,0.0,0.0,2.6738737296530824e-23,3.215585627246212e-13,1.0,1.0
188357495107632.1,0.1504060895456172,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.148281647626901e+20,1293196.225696863,2.2704079096926337e-28,3.203027694876397e-13,116702.90261255248,0.0,0.0,2.649631931756283e-23,3.2030586168501264e-13,1.0,1.0
188975060665362.03,0.15021116192739398,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.156260215147182e+20,1290683.0498449164,2.257196720505992e-28,3.190590245327417e-13,116325.14883442782,0.0,0.0,2.625687444614419e-23,3.190620788675696e-13,1.0,1.0
189592626223091.97,0.1500171156517542,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.164223302301795e+20,1288182.8561188667,2.2441047282145507e-28,3.1782410516183835e-13,115949.83266295302,0.0,0.0,2.6020356771461882e-23,3.1782712221785185e-13,1.0,1.0
190210191780821.9,0.14982394390944861,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.172170988927813e+20,1285695.5358955604,2.231130477969875e-28,3.165979205744801e-13,115576.93057949448,0.0,0.0,2.5786721236611857e-23,3.1660090092457037e-13,1.0,1.0
190827757338551.84,0.14963163996551684,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.180103354195383e+20,1283220.9818062375,2.218272537281744e-28,3.1538038119241783e-13,115206.41936700126,0.0,0.0,2.5555923620038257e-23,3.153833253988717e-13,1.0,1.0
191445322896281.78,0.14944019715824247,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.188020476615399e+20,1280759.0877180763,2.205529495604287e-28,3.141713986392983e-13,114838.27610518652,0.0,0.0,2.5327920517433788e-23,3.1417430725402785e-13,1.0,1.0
192062888454011.72,0.14924960889812514,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.195922434047082e+20,1278309.748716075,2.1928999639310765e-28,3.1297088572076175e-13,114472.47816580086,0.0,0.0,2.5102669324088564e-23,3.1297375928552785e-13,1.0,1.0
192680454011741.7,0.1490598686668707,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.20380930370546e+20,1275872.8610852538,2.180382574398935e-28,3.1177875640493147e-13,114109.00320799601,0.0,0.0,2.4880128217674668e-23,3.117815954515621e-13,1.0,1.0
193298019569471.62,0.1488709700163989,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.211681162168701e+20,1273448.3222931682,2.1679759799002974e-28,3.1059492580328437e-13,113747.82917377622,0.0,0.0,2.4660256141454913e-23,3.1059773085388733e-13,1.0,1.0
193915585127201.56,0.14868290656786726,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.219538085385381e+20,1271036.030972739,2.1556788537038446e-28,3.094193101519e-13,113388.93428353617,0.0,0.0,2.4443012787903383e-23,3.0942208171907073e-13,1.0,1.0
194533150684931.5,0.1484956720107122,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.227380148681623e+20,1268635.8869053782,2.1434898890832305e-28,3.0825182679307076e-13,113032.29703168258,0.0,0.0,2.4228358582726405e-23,3.082545653800947e-13,1.0,1.0
195150716242661.44,0.14830926010170628,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.235207426768138e+20,1266247.7910044156,2.1314077989537826e-28,3.070923941572699e-13,112677.89618233874,0.0,0.0,2.401625466927414e-23,3.0709510025832024e-13,1.0,1.0
195768281800391.38,0.14812366466403112,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.243019993747164e+20,1263871.645298814,2.119431315516819e-28,3.0594093174547345e-13,112325.71076512932,0.0,0.0,2.3806662893329972e-23,3.059436058458039e-13,1.0,1.0
196385847358121.3,0.14793887958636617,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.250817923119307e+20,1261507.3529171678,2.1075591899115886e-28,3.04797360111815e-13,111975.72007104363,0.0,0.0,2.3599545788269553e-23,3.0480000268794796e-13,1.0,1.0
197003412915851.25,0.14775489882199272,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.258601287790283e+20,1259154.8180719835,2.0957901918744704e-28,3.0366160084658624e-13,111627.903648377,0.0,0.0,2.3394866560577693e-23,3.036642123664965e-13,1.0,1.0
197620978473581.2,0.14757171638791278,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.266370160077569e+20,1256813.9460442292,2.084123109405392e-28,3.0253357655955076e-13,111282.24129874626,0.0,0.0,2.319258907571442e-23,3.0253615748284464e-13,1.0,1.0
198238544031311.16,0.14738932636398303,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.274124611716942e+20,1254484.6431681516,2.0725567484412403e-28,3.014132108635872e-13,110938.71307318009,0.0,0.0,2.2992677844320583e-23,3.0141576164167735e-13,1.0,1.0
198856109589041.06,0.14720772289206252,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.281864713868954e+20,1252166.81681636,2.061089932536053e-28,3.003004283586404e-13,110597.29926828097,0.0,0.0,2.2795098008753088e-23,3.003029494349167e-13,1.0,1.0
199473675146771.03,0.1470269001751753,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.289590537125285e+20,1249860.3753851587,2.0497215025479285e-28,2.991951546159773e-13,110257.980422458,0.0,0.0,2.259981532994207e-23,2.991976464259735e-13,1.0,1.0
200091240704500.97,0.1468468524766863,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.297302151515028e+20,1247565.2282801375,2.0384503163324377e-28,2.9809731616274114e-13,109920.73731222891,0.0,0.0,2.240679617456078e-23,2.9809977913429746e-13,1.0,1.0
200708806262230.9,0.14666757411949097,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.304999626510875e+20,1245281.285902005,2.0272752484423073e-28,2.9700684046680156e-13,109585.55094858952,0.0,0.0,2.2216007502498893e-23,2.970092750202236e-13,1.0,1.0
201326371819960.84,0.14648905948521826,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.312683031035222e+20,1243008.4596326635,2.0161951898334167e-28,2.959236559218849e-13,109252.40257344952,0.0,0.0,2.2027416854633292e-23,2.9592606247009874e-13,1.0,1.0
201943937377690.78,0.1463113030134468,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.320352433466184e+20,1240746.661821522,2.0052090475767818e-28,2.9484769183298523e-13,108921.27365613321,0.0,0.0,2.184099234088649e-23,2.948500707816889e-13,1.0,1.0
202561502935420.72,0.1461342992009335,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.328007901643528e+20,1238495.8057720396,1.9943157445764302e-28,2.9377887840205214e-13,108592.14588994347,0.0,0.0,2.1656702628565494e-23,2.9378123014986346e-13,1.0,1.0
203179068493150.7,0.14595804260085504,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.335649502874529e+20,1236255.8057284958,1.983514219293119e-28,2.9271714671394233e-13,108265.00118878798,0.0,0.0,2.1474516930974738e-23,2.927194716525434e-13,1.0,1.0
203796634050880.6,0.14578252782206186,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.343277303939726e+20,1234026.5768629846,1.972803425473627e-28,2.916624287226326e-13,107939.8216838663,0.0,0.0,2.1294404996294393e-23,2.916647272369108e-13,1.0,1.0
204414199608610.56,0.14560774952834327,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.350891371098635e+20,1231808.0352626257,1.9621823318855634e-28,2.9061465723769053e-13,107616.58972041596,0.0,0.0,2.1116337096717774e-23,2.9061692970587627e-13,1.0,1.0
205031765166340.5,0.14543370243770581,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.358491770095337e+20,1229600.097916991,1.9516499220576097e-28,2.8957376591099487e-13,107295.28785451781,0.0,0.0,2.0940284017841847e-23,2.895760127047963e-13,1.0,1.0
205649330724070.44,0.14526038132166202,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.366078566164031e+20,1227402.6827057393,1.9412051940249249e-28,2.885396892237005e-13,106975.8988499575,0.0,0.0,2.076621704830225e-23,2.8854191070843493e-13,1.0,1.0
206266896281800.38,0.1450877810045313,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.373651824034484e+20,1225215.708386458,1.9308471600797485e-28,2.8751236247344293e-13,106658.4056751433,0.0,0.0,2.0594107969648415e-23,2.875145590081653e-13,1.0,1.0
206884461839530.3,0.14491589636275173,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.381211607937415e+20,1223039.0945827044,1.9205748465269803e-28,2.864917217617804e-13,106342.79150007851,0.0,0.0,2.0423929046451397e-23,2.864938936994086e-13,1.0,1.0
207502027397260.25,0.14474472232420277,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.388757981609814e+20,1220872.761772248,1.9103872934446952e-28,2.8547770398185986e-13,106029.03969338766,0.0,0.0,2.0255653016639102e-23,2.8547985166929756e-13,1.0,1.0
208119592954990.22,0.14457425386753905,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.396291008300173e+20,1218716.631275503,1.9002835544493956e-28,2.84470246806315e-13,105717.13381939496,0.0,0.0,2.0089253082052228e-23,2.8447237058457144e-13,1.0,1.0
208737158512720.12,0.14440448602153436,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.403810750773662e+20,1216570.6252441534,1.8902626964659994e-28,2.8346928867537695e-13,105407.0576352543,0.0,0.0,1.992470289921628e-23,2.834713888796838e-13,1.0,1.0
209354724070450.1,0.14423541386443606,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.411317271317224e+20,1214434.6666499637,1.8803237995023215e-28,2.82474768785207e-13,105098.79508812945,0.0,0.0,1.976197657032275e-23,2.824768457451331e-13,1.0,1.0
209972289628180.0,0.1440670325233301,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.418810631744601e+20,1212308.6792737718,1.87046595642808e-28,2.8148662707643676e-13,104792.33031242393,0.0,0.0,1.9601048634415532e-23,2.814886811159997e-13,1.0,1.0
210589855185909.97,0.14389933717351538,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.426290893401311e+20,1210192.5876946617,1.8606882727582676e-28,2.805048042229142e-13,104487.64762705874,0.0,0.0,1.9441894058776642e-23,2.805068356606898e-13,1.0,1.0
211207420743639.9,0.14373232303788824,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.43375811716953e+20,1208086.3172793137,1.8509898664407388e-28,2.7952924162065423e-13,104184.73153279789,0.0,0.0,1.928448823050578e-23,2.7953125076988325e-13,1.0,1.0
211824986301369.84,0.14356598538633686,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.441212363472927e+20,1205989.7941715235,1.8413698676480464e-28,2.7855988137698617e-13,103883.56670962021,0.0,0.0,1.9128806948290035e-23,2.7856186854567886e-13,1.0,1.0
212442551859099.78,0.14340031953514432,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.44865369228144e+20,1203902.9452818942,1.8318274185732423e-28,2.7759666629989455e-13,103584.13801413613,0.0,0.0,1.8974826414356945e-23,2.7759863179093267e-13,1.0,1.0
213060117416829.75,0.1432353208464016,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.456082163115971e+20,1201825.6982776918,1.8223616732297762e-28,2.766395398875519e-13,103286.43047704974,0.0,0.0,1.8822523226608732e-23,2.7664148399878854e-13,1.0,1.0
213677682974559.66,0.1430709847274297,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.463497835053026e+20,1199757.981572865,1.8129717972552473e-28,2.7568844631803327e-13,102990.42930066417,0.0,0.0,1.867187437093146e-23,2.756903693423906e-13,1.0,1.0
214295248532289.62,0.14290730663021003,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.470900766729309e+20,1197699.7243182247,1.8036569677189185e-28,2.747433304392189e-13,102696.11985642952,0.0,0.0,1.852285721367463e-23,2.7474523266478343e-13,1.0,1.0
214912814090019.56,0.14274428205082423,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.478291016346227e+20,1195650.8563917787,1.7944163729330226e-28,2.73804137758869e-13,102403.48768253291,0.0,0.0,1.8375449494298217e-23,2.7380601946898494e-13,1.0,1.0
215530379647749.5,0.14258190652890224,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.485668641674364e+20,1193611.3083892234,1.7852492122677005e-28,2.728708144348787e-13,102112.51848152996,0.0,0.0,1.8229629318182236e-23,2.7287267590823937e-13,1.0,1.0
216147945205479.44,0.14242017564707912,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.493033700057876e+20,1191581.0116145827,1.7761546959694571e-28,2.719433072657002e-13,101823.19811801582,0.0,0.0,1.8085375149594218e-23,2.719451487764371e-13,1.0,1.0
216765510763209.38,0.14225908503045975,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.500386248418837e+20,1189559.8980709973,1.767132044983151e-28,2.710215636809342e-13,101535.51261633616,0.0,0.0,1.7942665804811863e-23,2.710233854987044e-13,1.0,1.0
217383076320939.3,0.14209863034609202,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.50772634326154e+20,1187547.9004516616,1.7581804907773503e-28,2.701055317320876e-13,101249.448158337,0.0,0.0,1.7801480445396086e-23,2.701073341221591e-13,1.0,1.0
218000641878669.28,0.14193880730244793,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.515054040676712e+20,1185544.952130896,1.7492992751730574e-28,2.6919516008348695e-13,100964.99108115182,0.0,0.0,1.7661798571611308e-23,2.691969433068222e-13,1.0,1.0
218618207436399.2,0.14177961164891253,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.522369396345708e+20,1183550.9871553688,1.7404876501756646e-28,2.6829039800335694e-13,100682.12787502665,0.0,0.0,1.752360001598909e-23,2.6829216231669457e-13,1.0,1.0
219235772994129.16,0.14162103917528043,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.529672465544635e+20,1181565.9402354478,1.731744877810129e-28,2.6739119535504514e-13,100400.84518118098,0.0,0.0,1.7386864937031792e-23,2.673929410109799e-13,1.0,1.0
219853338551859.06,0.14146308571126018,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.536963303148415e+20,1179589.7467366916,1.7230702299592127e-28,2.664975025884063e-13,100121.12978970486,0.0,0.0,1.7251573813052294e-23,2.664992298354671e-13,1.0,1.0
220470904109589.03,0.1413057471259859,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.544241963634815e+20,1177622.3426714703,1.7144629882048512e-28,2.6560927073132834e-13,99842.96863749078,0.0,0.0,1.7117707436147566e-23,2.65610979814055e-13,1.0,1.0
221088469667318.97,0.14114901932753632,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.551508501088411e+20,1175663.6646907183,1.7059224436724383e-28,2.64726451381409e-13,99566.3488062001,0.0,0.0,1.6985246906301524e-23,2.6472814254042704e-13,1.0,1.0
221706035225048.9,0.14099289826246075,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.558762969204511e+20,1173713.6500758147,1.6974478968780671e-28,2.6384899669777096e-13,99291.25752026304,0.0,0.0,1.6854173625614905e-23,2.638506701698647e-13,1.0,1.0
222323600782778.84,0.1408373799153126,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.566005421293016e+20,1171772.2367305874,1.6890386575786451e-28,2.629768593930203e-13,99017.68214491202,0.0,0.0,1.6724469292659118e-23,2.6297851541120477e-13,1.0,1.0
222941166340508.8,0.14068246030818932,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.573235910282246e+20,1169839.363173441,1.680694044624749e-28,2.621099927253388e-13,98745.61018424688,0.0,0.0,1.659611589695007e-23,2.621116315189297e-13,1.0,1.0
223558731898238.72,0.14052813550027937,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.58045448872271e+20,1167914.9685296088,1.6724133858162933e-28,2.6124835049071256e-13,98475.02927933264,0.0,0.0,1.646909571354073e-23,2.6124997228539514e-13,1.0,1.0
224176297455968.7,0.14037440158741601,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.587661208790831e+20,1165998.9925235163,1.6641960177608018e-28,2.6039188701529285e-13,98205.92720632777,0.0,0.0,1.6343391297727786e-23,2.603934920331889e-13,1.0,1.0
224793863013698.62,0.14022125470163752,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.594856122292618e+20,1164091.3754712688,1.6560412857343912e-28,2.595405571478812e-13,97938.29187464353,0.0,0.0,1.6218985479871477e-23,2.5954214560761506e-13,1.0,1.0
225411428571428.56,0.14006869101075367,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.602039280667301e+20,1162192.0582732488,1.647948543545214e-28,2.586943162525502e-13,97672.1113251331,0.0,0.0,1.609586136032391e-23,2.5869588836931285e-13,1.0,1.0
226028994129158.5,0.13991670671791898,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.609210734990923e+20,1160300.9824068283,1.6399171533995152e-28,2.5785312020137733e-13,97407.37372831012,0.0,0.0,1.5974002304465307e-23,2.578546761869897e-13,1.0,1.0
226646559686888.44,0.13976529806121193,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.616370535979866e+20,1158418.0899191878,1.6319464857700851e-28,2.5701692536731004e-13,97144.0673825964,0.0,0.0,1.5853391937844057e-23,2.5701846543028466e-13,1.0,1.0
227264125244618.38,0.13961446131322042,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.623518733994362e+20,1156543.32342025,1.6240359192671616e-28,2.5618568861714385e-13,96882.18071259776,0.0,0.0,1.5734014141419098e-23,2.5618721296274525e-13,1.0,1.0
227881690802348.34,0.13946419278063307,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.630655379041938e+20,1154676.6260757127,1.6161848405116357e-28,2.553593673046196e-13,96621.70226740747,0.0,0.0,1.5615853046901268e-23,2.5536087613492334e-13,1.0,1.0
228499256360078.25,0.13931448880383668,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.637780520780834e+20,1152817.941600193,1.6083926440106439e-28,2.545379192636372e-13,96362.62071893764,0.0,0.0,1.5498893032192697e-23,2.54539412777588e-13,1.0,1.0
229116821917808.22,0.13916534575651923,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.644894208523367e+20,1150967.2142504689,1.600658732035333e-28,2.5372130280157854e-13,96104.92486027654,0.0,0.0,1.5383118716920122e-23,2.5372278119504696e-13,1.0,1.0
229734387475538.12,0.1390167600452792,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.651996491239255e+20,1149124.3888188251,1.592982514500937e-28,2.5290947669274235e-13,95848.60360407307,0.0,0.0,1.526851495806199e-23,2.529109401585802e-13,1.0,1.0
230351953033268.1,0.1388687281092394,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.659087417558919e+20,1147289.4106264976,1.5853634088489178e-28,2.5210240017188936e-13,95593.6459809463,0.0,0.0,1.5155066845664968e-23,2.5210384889998424e-13,1.0,1.0
230969518590998.03,0.13872124641966768,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.66616703577671e+20,1145462.2255172138,1.5778008399313023e-28,2.513000329278888e-13,95340.04113792063,0.0,0.0,1.504275969864961e-23,2.513014671052173e-13,1.0,1.0
231587084148727.97,0.13857431147960197,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.67323539385413e+20,1143642.7798508315,1.5702942398970963e-28,2.505023350974731e-13,95087.77833688597,0.0,0.0,1.4931579060702392e-23,2.5050375490815304e-13,1.0,1.0
232204649706457.9,0.13842791982348127,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.680292539422997e+20,1141831.0204970685,1.5628430480806626e-28,2.497092672590956e-13,94836.84695308188,0.0,0.0,1.482151069625138e-23,2.497106728844371e-13,1.0,1.0
232822215264187.88,0.13828206801678164,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.687338519788568e+20,1140026.894829327,1.555446710892204e-28,2.489207904268819e-13,94587.236473606,0.0,0.0,1.4712540586525358e-23,2.4892218204543747e-13,1.0,1.0
233439780821917.78,0.13813675265565753,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.694373381932639e+20,1138230.350718609,1.5481046817101056e-28,2.4813686604468854e-13,94338.93649594586,0.0,0.0,1.4604654925692613e-23,2.4813824383230214e-13,1.0,1.0
234057346379647.75,0.13799197036658797,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.701397172516597e+20,1136441.3365275194,1.5408164207752378e-28,2.4735745598025174e-13,94091.93672653375,0.0,0.0,1.449784011707879e-23,2.473588201101067e-13,1.0,1.0
234674911937377.7,0.13784771780602784,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.708409937884438e+20,1134659.8011043577,1.533581395087131e-28,2.4658252251943205e-13,93846.2269793241,0.0,0.0,1.439208276946154e-23,2.4658387316209834e-13,1.0,1.0
235292477495107.62,0.13770399166006425,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.715411724065741e+20,1132885.693777295,1.5263990783019744e-28,2.4581202836055477e-13,93601.79717439337,0.0,0.0,1.428736969344024e-23,2.45813365684035e-13,1.0,1.0
